date,spy_price,msft_price,eth_price,oil_price,spy_earnings,msft_earnings,eth_fees,oil_consumption,GS3M,GS10
2020-02-18,3370.3,187.23,282.26,52.29,12256469.79,33.72,13722843.63,583835.0,1.55,1.55
2020-02-19,3386.2,187.28,259.12,53.49,12256469.79,33.72,12819712.79,583835.0,1.55,1.56
2020-02-20,3373.2,184.42,257.39,53.88,12256469.79,33.72,12026286.39,583835.0,1.55,1.52
2020-02-21,3337.8,178.59,265.11,53.5,12256469.79,33.72,12166950.62,583835.0,1.53,1.46
2020-02-24,3225.9,170.89,265.65,51.58,12256469.79,33.72,6435817.82,583835.0,1.5,1.38
2020-02-25,3128.2,168.07,246.96,50.06,12256469.79,33.72,3891996.3,583835.0,1.5,1.33
2020-02-26,3116.4,170.17,224.3,48.88,12256469.79,33.72,5806714.22,583835.0,1.5,1.33
2020-02-27,2978.8,158.18,227.53,47.29,12256469.79,33.72,6813999.17,583835.0,1.42,1.3
2020-02-28,2954.2,162.01,226.93,44.94,12256469.79,33.72,5516803.9,583835.0,1.25,1.13
2020-03-02,3090.2,172.79,231.87,46.92,12256469.79,33.72,3398211.19,572348.0,1.1,1.1
2020-03-03,3003.4,164.51,223.94,47.33,12256469.79,33.72,4509605.46,572348.0,0.93,1.02
2020-03-04,3130.1,170.55,224.38,46.95,12256469.79,33.72,4331926.4,572348.0,0.71,1.02
2020-03-05,3023.9,166.27,228.45,46.06,12256469.79,33.72,5099031.47,572348.0,0.61,0.92
2020-03-06,2972.4,161.57,244.9,41.51,12256469.79,33.72,3368031.48,572348.0,0.45,0.74
2020-03-09,2746.6,150.62,202.85,31.47,12256469.79,33.72,3679362.21,572348.0,0.32,0.54
2020-03-10,2882.2,160.92,200.56,34.73,12256469.79,33.72,3838537.06,572348.0,0.43,0.76
2020-03-11,2741.4,153.63,194.58,33.39,12256469.79,33.72,7109288.94,572348.0,0.41,0.82
2020-03-12,2480.6,139.06,107.9,31.98,12256469.79,33.72,4262682.29,572348.0,0.33,0.88
2020-03-13,2711.0,158.83,133.99,32.11,12256469.79,33.72,3939556.09,572348.0,0.27,0.94
2020-03-16,2386.1,135.42,111.02,29.0,12256469.79,33.72,1926051.81,572348.0,0.24,0.73
2020-03-17,2529.2,146.57,116.06,27.33,12256469.79,33.72,2751500.65,572348.0,0.19,1.02
2020-03-18,2398.1,140.4,117.77,20.83,12256469.79,33.72,2463380.52,572348.0,0.02,1.18
2020-03-19,2409.4,142.71,135.43,25.91,12256469.79,33.72,3011652.33,572348.0,0.04,1.12
2020-03-20,2304.9,137.35,133.32,22.63,12256469.79,33.72,2830353.32,572348.0,0.05,0.92
2020-03-23,2237.4,135.98,136.02,25.48,12256469.79,33.72,1758101.95,572348.0,0.02,0.76
2020-03-24,2447.3,148.34,138.62,26.2,12256469.79,33.72,2415168.02,572348.0,0.01,0.84
2020-03-25,2475.6,146.92,136.07,27.16,12256469.79,33.72,2310602.59,572348.0,-0.04,0.88
2020-03-26,2630.1,156.11,138.38,25.71,12256469.79,33.72,2066022.71,572348.0,-0.05,0.83
2020-03-27,2541.5,149.7,131.74,25.15,12256469.79,33.72,4060243.07,572348.0,0.03,0.72
2020-03-30,2626.7,160.23,132.15,24.09,12256469.79,33.72,1513722.99,572348.0,0.12,0.7
2020-03-31,2584.6,157.71,132.86,24.51,12192122.92,33.06,1837087.35,572348.0,0.11,0.7
2020-04-01,2470.5,152.11,135.66,23.74,12192122.92,33.06,5883024.91,436455.0,0.09,0.62
2020-04-02,2526.9,155.26,141.3,28.05,12192122.92,33.06,2741516.07,436455.0,0.09,0.63
2020-04-03,2488.7,153.83,141.14,30.9,12192122.92,33.06,4516349.74,436455.0,0.1,0.62
2020-04-06,2663.7,165.27,171.06,29.98,12192122.92,33.06,2926908.26,436455.0,0.15,0.67
2020-04-07,2659.4,163.49,164.71,28.69,12192122.92,33.06,2740387.8,436455.0,0.14,0.75
2020-04-08,2750.0,165.13,173.0,30.17,12192122.92,33.06,1780189.37,436455.0,0.22,0.77
2020-04-09,2789.8,165.14,169.68,28.82,12192122.92,33.06,3036242.79,436455.0,0.25,0.73
2020-04-13,2761.6,165.51,156.38,29.26,12192122.92,33.06,1269995.88,436455.0,0.26,0.76
2020-04-14,2846.1,173.7,158.45,27.4,12192122.92,33.06,2084996.37,436455.0,0.2,0.76
2020-04-15,2783.4,171.88,152.9,26.04,12192122.92,33.06,2155463.27,436455.0,0.14,0.63
2020-04-16,2799.6,177.04,172.31,25.53,12192122.92,33.06,1938520.76,436455.0,0.14,0.61
2020-04-17,2874.6,178.6,170.63,25.03,12192122.92,33.06,1778642.68,436455.0,0.12,0.65
2020-04-20,2823.2,175.06,170.4,20.43,12192122.92,33.06,1919997.96,436455.0,0.12,0.63
2020-04-21,2736.6,167.82,170.79,11.57,12192122.92,33.06,2169648.39,436455.0,0.11,0.58
2020-04-22,2799.3,173.52,182.72,20.69,12192122.92,33.06,1665341.43,436455.0,0.12,0.63
2020-04-23,2797.8,171.42,185.46,21.44,12192122.92,33.06,1182059.01,436455.0,0.11,0.61
2020-04-24,2836.7,174.55,187.58,21.22,12192122.92,33.06,1390554.36,436455.0,0.12,0.6
2020-04-27,2878.5,174.05,196.14,18.08,12192122.92,33.06,1251511.52,436455.0,0.12,0.67
2020-04-28,2863.4,169.81,196.55,17.6,12192122.92,33.06,1919769.75,436455.0,0.11,0.62
2020-04-29,2939.5,177.43,215.4,19.12,12192122.92,33.06,2116815.59,436455.0,0.1,0.63
2020-04-30,2912.4,179.21,206.22,21.85,12192122.92,33.06,2002302.79,436455.0,0.09,0.64
2020-05-01,2830.7,174.57,212.0,22.29,12192122.92,33.06,1400628.46,498424.0,0.12,0.64
2020-05-04,2842.7,178.84,206.61,22.78,12192122.92,33.06,1063907.0,498424.0,0.13,0.64
2020-05-05,2868.4,180.76,205.36,26.49,12192122.92,33.06,1888838.97,498424.0,0.13,0.66
2020-05-06,2848.4,182.54,199.04,25.62,12192122.92,33.06,2087531.99,498424.0,0.12,0.72
2020-05-07,2881.2,183.6,212.0,24.83,12192122.92,33.06,2305601.45,498424.0,0.11,0.63
2020-05-08,2929.8,184.68,211.45,26.17,12192122.92,33.06,1807074.43,498424.0,0.12,0.69
2020-05-11,2930.3,186.74,185.96,25.08,12192122.92,33.06,1060515.2,498424.0,0.12,0.73
2020-05-12,2870.1,182.51,189.84,26.33,12192122.92,33.06,1819768.61,498424.0,0.13,0.69
2020-05-13,2820.0,179.75,199.58,25.68,12192122.92,33.06,2245829.62,498424.0,0.13,0.64
2020-05-14,2852.5,180.53,203.3,27.88,12192122.92,33.06,2280775.69,498424.0,0.12,0.63
2020-05-15,2863.7,183.16,194.85,29.52,12192122.92,33.06,2293670.01,498424.0,0.12,0.64
2020-05-18,2953.9,184.91,214.87,31.65,12192122.92,33.06,1823078.42,498424.0,0.13,0.73
2020-05-19,2922.9,183.63,214.51,31.96,12192122.92,33.06,2272319.92,498424.0,0.13,0.7
2020-05-20,2971.6,185.66,209.99,33.94,12192122.92,33.06,2306097.74,498424.0,0.12,0.68
2020-05-21,2948.5,183.43,198.75,34.34,12192122.92,33.06,2261964.1,498424.0,0.12,0.68
2020-05-22,2955.4,183.51,207.35,33.65,12192122.92,33.06,2931918.57,498424.0,0.12,0.66
2020-05-26,2991.8,181.57,201.0,34.77,12192122.92,33.06,2514717.85,498424.0,0.14,0.69
2020-05-27,3036.1,181.81,208.18,33.23,12192122.92,33.06,2778607.64,498424.0,0.15,0.68
2020-05-28,3029.7,181.4,220.18,34.06,12192122.92,33.06,3350215.73,498424.0,0.15,0.7
2020-05-29,3044.3,183.25,220.66,35.84,12192122.92,33.06,4283613.99,498424.0,0.14,0.65
2020-06-01,3055.7,182.83,247.97,35.79,12192122.92,33.06,2313735.37,527342.0,0.14,0.66
2020-06-02,3080.8,184.91,237.94,37.06,12192122.92,33.06,2821167.41,527342.0,0.15,0.68
2020-06-03,3122.9,185.36,244.52,37.59,12192122.92,33.06,3011160.27,527342.0,0.16,0.77
2020-06-04,3112.3,182.92,243.37,37.72,12192122.92,33.06,3255210.92,527342.0,0.15,0.82
2020-06-05,3193.9,187.2,240.23,39.8,12192122.92,33.06,4277196.2,527342.0,0.15,0.91
2020-06-08,3232.4,188.36,246.18,38.43,12192122.92,33.06,5324316.22,527342.0,0.17,0.88
2020-06-09,3207.2,189.8,243.82,39.16,12192122.92,33.06,9562020.26,527342.0,0.19,0.84
2020-06-10,3190.1,196.84,247.78,39.78,12192122.92,33.06,16737184.58,527342.0,0.17,0.75
2020-06-11,3002.1,186.27,230.71,36.57,12192122.92,33.06,4378036.79,527342.0,0.17,0.66
2020-06-12,3041.3,187.74,237.54,36.51,12192122.92,33.06,5413220.3,527342.0,0.16,0.71
2020-06-15,3066.6,188.94,230.93,37.43,12192122.92,33.06,3281322.19,527342.0,0.18,0.71
2020-06-16,3124.7,193.57,235.36,38.65,12192122.92,33.06,4390865.53,527342.0,0.17,0.75
2020-06-17,3113.5,194.24,233.88,38.21,12192122.92,33.06,5191405.85,527342.0,0.17,0.74
2020-06-18,3115.3,196.32,231.34,39.05,12192122.92,33.06,3325127.4,527342.0,0.16,0.71
2020-06-19,3097.7,195.15,229.11,39.83,12192122.92,33.06,2758346.3,527342.0,0.15,0.7
2020-06-22,3117.9,200.57,243.25,40.73,12192122.92,33.06,7228658.3,527342.0,0.16,0.71
2020-06-23,3131.3,201.91,243.2,40.51,12192122.92,33.06,7124918.4,527342.0,0.16,0.72
2020-06-24,3050.3,197.84,234.75,38.21,12192122.92,33.06,11704837.37,527342.0,0.15,0.69
2020-06-25,3083.8,200.34,232.56,38.91,12192122.92,33.06,16560531.01,527342.0,0.16,0.68
2020-06-26,3009.1,196.33,229.67,38.65,12192122.92,33.06,16733680.01,527342.0,0.14,0.64
2020-06-29,3053.2,198.44,227.87,39.81,12192122.92,33.06,3220644.99,527342.0,0.14,0.64
2020-06-30,3100.3,203.51,225.63,39.34,11906047.87,36.91,2887798.27,527342.0,0.16,0.66
2020-07-01,3115.9,204.7,230.95,39.92,11906047.87,36.91,2934092.27,569813.0,0.14,0.69
2020-07-02,3130.0,206.26,226.42,40.76,11906047.87,36.91,2848407.06,569813.0,0.14,0.68
2020-07-06,3179.7,210.7,241.56,40.73,11906047.87,36.91,3296243.77,569813.0,0.15,0.69
2020-07-07,3145.3,208.25,239.25,40.7,11906047.87,36.91,4934147.5,569813.0,0.15,0.65
2020-07-08,3169.9,212.83,246.99,41.04,11906047.87,36.91,3834804.72,569813.0,0.15,0.67
2020-07-09,3152.1,214.32,242.02,39.83,11906047.87,36.91,4438674.12,569813.0,0.13,0.62
2020-07-10,3185.0,213.67,241.26,40.76,11906047.87,36.91,4423555.87,569813.0,0.13,0.65
2020-07-13,3155.2,207.07,239.73,40.32,11906047.87,36.91,4085530.18,569813.0,0.14,0.64
2020-07-14,3197.5,208.35,240.5,40.55,11906047.87,36.91,7379962.28,569813.0,0.15,0.63
2020-07-15,3226.6,208.04,238.62,41.4,11906047.87,36.91,8724127.85,569813.0,0.16,0.64
2020-07-16,3215.6,203.92,233.65,40.93,11906047.87,36.91,6764953.32,569813.0,0.11,0.62
2020-07-17,3224.7,202.88,232.75,40.75,11906047.87,36.91,3817878.59,569813.0,0.11,0.64
2020-07-20,3251.8,211.6,236.1,40.92,11906047.87,36.91,2086288.75,569813.0,0.13,0.62
2020-07-21,3257.3,208.75,245.53,41.92,11906047.87,36.91,2212498.03,569813.0,0.13,0.61
2020-07-22,3276.0,211.75,263.28,42.04,11906047.87,36.91,1843973.14,569813.0,0.13,0.6
2020-07-23,3235.7,202.54,275.34,41.21,11906047.87,36.91,1712415.83,569813.0,0.12,0.59
2020-07-24,3215.6,201.3,279.33,41.45,11906047.87,36.91,1789725.62,569813.0,0.11,0.59
2020-07-27,3239.4,203.85,321.8,41.8,11906047.87,36.91,1931884.37,569813.0,0.11,0.62
2020-07-28,3218.4,202.02,316.96,41.28,11906047.87,36.91,2130624.82,569813.0,0.11,0.59
2020-07-29,3258.4,204.06,317.82,41.54,11906047.87,36.91,1833653.31,569813.0,0.11,0.58
2020-07-30,3246.2,203.9,334.87,40.24,11906047.87,36.91,1849599.22,569813.0,0.09,0.55
2020-07-31,3271.1,205.01,346.51,40.57,11906047.87,36.91,1777247.05,569813.0,0.09,0.55
2020-08-03,3294.6,216.54,385.8,41.31,11906047.87,36.91,1914643.75,575294.0,0.1,0.56
2020-08-04,3306.5,213.29,389.62,41.91,11906047.87,36.91,1603516.43,575294.0,0.09,0.52
2020-08-05,3327.8,212.94,400.79,42.43,11906047.87,36.91,1678353.08,575294.0,0.1,0.55
2020-08-06,3349.2,216.35,394.83,42.2,11906047.87,36.91,1415285.88,575294.0,0.1,0.55
2020-08-07,3351.3,212.48,379.57,41.49,11906047.87,36.91,1357372.23,575294.0,0.1,0.57
2020-08-10,3360.5,208.25,395.53,42.17,11906047.87,36.91,884465.44,575294.0,0.11,0.59
2020-08-11,3333.7,203.38,379.01,41.87,11906047.87,36.91,975837.68,575294.0,0.11,0.64
2020-08-12,3380.3,209.19,387.12,42.95,11906047.87,36.91,943979.07,575294.0,0.11,0.69
2020-08-13,3373.4,208.7,424.31,42.52,11906047.87,36.91,907556.67,575294.0,0.1,0.71
2020-08-14,3372.8,208.9,438.03,42.31,11906047.87,36.91,777488.59,575294.0,0.1,0.71
2020-08-17,3382.0,210.28,430.56,43.17,11906047.87,36.91,588734.47,575294.0,0.1,0.69
2020-08-18,3389.8,211.49,422.16,43.12,11906047.87,36.91,672976.54,575294.0,0.09,0.67
2020-08-19,3374.8,209.7,407.44,43.11,11906047.87,36.91,836298.15,575294.0,0.11,0.68
2020-08-20,3385.5,214.58,416.05,42.82,11906047.87,36.91,939187.66,575294.0,0.11,0.65
2020-08-21,3397.2,213.02,387.99,42.62,11906047.87,36.91,715061.88,575294.0,0.1,0.64
2020-08-24,3431.3,213.69,407.7,42.93,11906047.87,36.91,555333.32,575294.0,0.12,0.65
2020-08-25,3443.6,216.47,383.2,43.65,11906047.87,36.91,723176.83,575294.0,0.11,0.69
2020-08-26,3478.7,221.15,385.96,43.69,11906047.87,36.91,695788.46,575294.0,0.11,0.69
2020-08-27,3484.6,226.58,383.11,43.31,11906047.87,36.91,778835.18,575294.0,0.11,0.74
2020-08-28,3508.0,228.91,395.11,43.29,11906047.87,36.91,864907.88,575294.0,0.1,0.74
2020-08-31,3500.3,225.53,433.9,42.9,11906047.87,36.91,580869.22,575294.0,0.11,0.72
2020-09-01,3526.7,227.27,475.8,43.08,11906047.87,36.91,640670.57,552445.0,0.12,0.68
2020-09-02,3580.8,231.65,439.08,41.85,11906047.87,36.91,713866.0,552445.0,0.12,0.66
2020-09-03,3455.1,217.3,381.97,41.72,11906047.87,36.91,802917.44,552445.0,0.11,0.63
2020-09-04,3427.0,214.25,385.94,40.15,11906047.87,36.91,806342.13,552445.0,0.11,0.72
2020-09-08,3331.8,202.66,337.46,37.19,11906047.87,36.91,602413.98,552445.0,0.13,0.69
2020-09-09,3399.0,211.29,351.1,38.41,11906047.87,36.91,542618.86,552445.0,0.12,0.71
2020-09-10,3339.2,205.37,367.92,37.66,11906047.87,36.91,598772.05,552445.0,0.12,0.68
2020-09-11,3341.0,204.03,373.72,37.65,11906047.87,36.91,581345.64,552445.0,0.11,0.67
2020-09-14,3383.5,205.41,376.7,37.56,11906047.87,36.91,427215.48,552445.0,0.11,0.68
2020-09-15,3401.2,208.78,364.01,38.55,11906047.87,36.91,517685.89,552445.0,0.11,0.68
2020-09-16,3385.5,205.05,364.88,40.41,11906047.87,36.91,9995941.46,552445.0,0.12,0.69
2020-09-17,3357.0,202.91,388.97,41.22,11906047.87,36.91,8703576.06,552445.0,0.09,0.69
2020-09-18,3319.5,200.39,384.2,41.32,11906047.87,36.91,555541.69,552445.0,0.1,0.7
2020-09-21,3281.1,202.54,341.3,39.54,11906047.87,36.91,572616.66,552445.0,0.1,0.68
2020-09-22,3315.6,207.42,344.03,39.8,11906047.87,36.91,476303.73,552445.0,0.1,0.68
2020-09-23,3236.9,200.59,319.95,40.22,11906047.87,36.91,472336.9,552445.0,0.11,0.68
2020-09-24,3246.6,203.19,349.17,40.58,11906047.87,36.91,438618.86,552445.0,0.1,0.67
2020-09-25,3298.5,207.82,351.63,40.51,11906047.87,36.91,528146.22,552445.0,0.1,0.66
2020-09-28,3351.6,209.44,354.08,40.87,11906047.87,36.91,496429.04,552445.0,0.11,0.67
2020-09-29,3335.5,207.26,359.86,39.56,11906047.87,36.91,467742.91,552445.0,0.09,0.66
2020-09-30,3363.0,210.33,359.39,40.47,11873740.11,35.02,531342.31,552445.0,0.1,0.69
2020-10-01,3380.8,212.46,353.07,39.01,11873740.11,35.02,540321.6,577023.0,0.09,0.68
2020-10-02,3348.4,206.19,345.68,37.34,11873740.11,35.02,465536.34,577023.0,0.09,0.7
2020-10-05,3408.6,210.38,353.28,39.5,11873740.11,35.02,282642.71,577023.0,0.1,0.78
2020-10-06,3360.9,205.91,340.61,40.93,11873740.11,35.02,434911.56,577023.0,0.1,0.76
2020-10-07,3419.4,209.83,341.48,40.23,11873740.11,35.02,586291.83,577023.0,0.1,0.81
2020-10-08,3446.8,210.58,350.83,41.47,11873740.11,35.02,465430.31,577023.0,0.09,0.78
2020-10-09,3477.1,215.81,365.28,40.91,11873740.11,35.02,428608.99,577023.0,0.1,0.79
2020-10-12,3534.2,221.4,386.68,39.73,11873740.11,35.02,305200.5,577023.0,0.1,0.79
2020-10-13,3511.9,222.86,381.23,40.49,11873740.11,35.02,363811.85,577023.0,0.11,0.74
2020-10-14,3488.7,220.86,379.15,41.34,11873740.11,35.02,493309.82,577023.0,0.12,0.73
2020-10-15,3483.3,219.66,377.45,41.24,11873740.11,35.02,400392.45,577023.0,0.11,0.74
2020-10-16,3483.8,219.66,365.17,41.12,11873740.11,35.02,306097.09,577023.0,0.11,0.76
2020-10-19,3426.9,214.22,379.19,41.06,11873740.11,35.02,223257.8,577023.0,0.11,0.78
2020-10-20,3443.1,214.65,368.35,41.7,11873740.11,35.02,264114.77,577023.0,0.1,0.81
2020-10-21,3435.6,214.8,391.2,40.31,11873740.11,35.02,268310.95,577023.0,0.1,0.83
2020-10-22,3453.5,214.89,414.05,40.94,11873740.11,35.02,211560.72,577023.0,0.09,0.87
2020-10-23,3465.4,216.23,408.52,40.15,11873740.11,35.02,186776.45,577023.0,0.1,0.85
2020-10-26,3401.0,210.08,394.11,38.89,11873740.11,35.02,136851.91,577023.0,0.11,0.81
2020-10-27,3390.7,213.25,403.15,39.87,11873740.11,35.02,172343.28,577023.0,0.1,0.79
2020-10-28,3271.0,202.68,388.14,37.72,11873740.11,35.02,291776.74,577023.0,0.1,0.79
2020-10-29,3310.1,204.72,386.76,36.51,11873740.11,35.02,235894.55,577023.0,0.09,0.85
2020-10-30,3270.0,202.47,382.41,36.15,11873740.11,35.02,146655.66,577023.0,0.09,0.88
2020-11-02,3310.2,202.33,383.53,37.18,11873740.11,35.02,137113.65,562276.0,0.09,0.87
2020-11-03,3369.2,206.43,387.92,37.99,11873740.11,35.02,149895.51,562276.0,0.1,0.9
2020-11-04,3443.4,216.39,402.19,39.47,11873740.11,35.02,154059.07,562276.0,0.1,0.78
2020-11-05,3510.4,223.29,416.63,39.11,11873740.11,35.02,149622.0,562276.0,0.1,0.79
2020-11-06,3509.4,223.72,455.72,37.49,11873740.11,35.02,137529.13,562276.0,0.1,0.83
2020-11-09,3550.5,218.39,444.33,40.62,11873740.11,35.02,132513.44,562276.0,0.11,0.96
2020-11-10,3545.5,211.01,450.22,41.67,11873740.11,35.02,116842.0,562276.0,0.1,0.98
2020-11-11,3572.7,216.55,463.33,41.74,11873740.11,35.02,147013.16,562276.0,0.1,0.98
2020-11-12,3537.0,215.44,462.56,41.41,11873740.11,35.02,98474.83,562276.0,0.1,0.88
2020-11-13,3585.2,216.51,476.29,40.4,11873740.11,35.02,108766.64,562276.0,0.09,0.89
2020-11-16,3626.9,217.23,460.43,41.57,11873740.11,35.02,94638.04,562276.0,0.09,0.91
2020-11-17,3609.5,214.46,481.95,41.65,11873740.11,35.02,108297.9,562276.0,0.09,0.87
2020-11-18,3567.8,211.08,478.52,42.01,11873740.11,35.02,114989.14,562276.0,0.09,0.88
2020-11-19,3581.9,212.42,471.21,41.9,11873740.11,35.02,113563.05,562276.0,0.07,0.86
2020-11-20,3557.5,210.39,509.98,42.42,11873740.11,35.02,123493.11,562276.0,0.07,0.83
2020-11-23,3577.6,210.11,609.22,43.28,11873740.11,35.02,80259.99,562276.0,0.08,0.86
2020-11-24,3635.4,213.86,605.03,45.11,11873740.11,35.02,96895.63,562276.0,0.09,0.88
2020-11-25,3629.7,213.87,569.67,45.91,11873740.11,35.02,100779.08,562276.0,0.09,0.88
2020-11-27,3638.3,215.23,518.11,45.74,11873740.11,35.02,92540.45,562276.0,0.09,0.84
2020-11-30,3621.6,214.07,615.92,45.51,11873740.11,35.02,75487.56,562276.0,0.08,0.84
2020-12-01,3662.4,216.21,585.66,44.73,11873740.11,35.02,83269.77,582852.0,0.09,0.92
2020-12-02,3669.0,215.37,598.05,45.44,11873740.11,35.02,95378.03,582852.0,0.09,0.95
2020-12-03,3666.7,214.24,616.32,45.79,11873740.11,35.02,97623.84,582852.0,0.08,0.92
2020-12-04,3699.1,214.36,567.91,46.42,11873740.11,35.02,98406.24,582852.0,0.09,0.97
2020-12-07,3692.0,214.29,591.09,45.95,11873740.11,35.02,89121.75,582852.0,0.08,0.94
2020-12-08,3702.2,216.01,555.05,45.8,11873740.11,35.02,122334.1,582852.0,0.09,0.92
2020-12-09,3672.8,211.8,573.21,45.72,11873740.11,35.02,141455.62,582852.0,0.08,0.95
2020-12-10,3668.1,210.52,558.13,46.96,11873740.11,35.02,101362.25,582852.0,0.08,0.92
2020-12-11,3663.5,213.26,544.17,46.75,11873740.11,35.02,122562.53,582852.0,0.08,0.9
2020-12-14,3647.5,214.2,586.19,47.15,11873740.11,35.02,110722.51,582852.0,0.09,0.9
2020-12-15,3694.6,214.13,588.91,47.78,11873740.11,35.02,680049.73,582852.0,0.08,0.92
2020-12-16,3701.2,219.28,637.38,48.0,11873740.11,35.02,515443.52,582852.0,0.09,0.92
2020-12-17,3722.5,219.42,643.17,48.54,11873740.11,35.02,134739.12,582852.0,0.08,0.94
2020-12-18,3709.4,218.59,653.85,49.24,11873740.11,35.02,124130.36,582852.0,0.08,0.95
2020-12-21,3694.9,222.59,607.85,47.97,11873740.11,35.02,116629.67,582852.0,0.09,0.95
2020-12-22,3687.3,223.94,637.47,47.16,11873740.11,35.02,137080.59,582852.0,0.09,0.93
2020-12-23,3690.0,221.02,585.69,48.24,11873740.11,35.02,128470.08,582852.0,0.09,0.96
2020-12-24,3703.1,222.75,612.34,48.35,11873740.11,35.02,113437.0,582852.0,0.09,0.94
2020-12-28,3735.4,224.96,730.05,47.77,11873740.11,35.02,97619.06,582852.0,0.11,0.94
2020-12-29,3727.0,224.15,731.76,48.14,11873740.11,35.02,138698.44,582852.0,0.1,0.94
2020-12-30,3732.0,221.68,751.8,48.5,11873740.11,35.02,143387.06,582852.0,0.08,0.93
2020-12-31,3756.1,222.42,735.94,48.63,11978315.79,38.03,171944.86,582852.0,0.09,0.93
2021-01-04,3700.7,217.69,1042.4,47.76,11978315.79,38.03,117679.95,583245.0,0.09,0.93
2021-01-05,3726.9,217.9,1099.52,50.01,11978315.79,38.03,121693.33,583245.0,0.09,0.96
2021-01-06,3748.1,212.25,1207.77,50.69,11978315.79,38.03,158502.77,583245.0,0.09,1.04
2021-01-07,3803.8,218.29,1224.35,50.87,11978315.79,38.03,163383.73,583245.0,0.09,1.08
2021-01-08,3824.7,219.62,1215.73,52.26,11978315.79,38.03,161666.05,583245.0,0.08,1.13
2021-01-11,3799.6,217.49,1091.47,52.27,11978315.79,38.03,167314.16,583245.0,0.08,1.15
2021-01-12,3801.2,214.93,1050.19,53.24,11978315.79,38.03,192779.96,583245.0,0.09,1.15
2021-01-13,3809.8,216.34,1128.46,52.96,11978315.79,38.03,193215.73,583245.0,0.09,1.1
2021-01-14,3795.5,213.02,1226.17,53.62,11978315.79,38.03,190398.46,583245.0,0.09,1.15
2021-01-15,3768.2,212.65,1171.68,52.42,11978315.79,38.03,129698.09,583245.0,0.09,1.11
2021-01-19,3798.9,216.44,1372.0,52.98,11978315.79,38.03,162612.81,583245.0,0.09,1.1
2021-01-20,3851.8,224.34,1377.53,53.31,11978315.79,38.03,151176.92,583245.0,0.08,1.1
2021-01-21,3853.1,224.97,1117.33,53.05,11978315.79,38.03,134862.07,583245.0,0.09,1.12
2021-01-22,3841.5,225.95,1234.58,52.19,11978315.79,38.03,115865.29,583245.0,0.08,1.1
2021-01-25,3855.4,229.53,1317.9,52.67,11978315.79,38.03,73450.91,583245.0,0.09,1.05
2021-01-26,3849.6,232.33,1366.27,52.52,11978315.79,38.03,79910.51,583245.0,0.07,1.05
2021-01-27,3750.8,232.9,1247.62,52.73,11978315.79,38.03,80106.49,583245.0,0.08,1.04
2021-01-28,3787.4,238.93,1328.47,52.24,11978315.79,38.03,70430.26,583245.0,0.07,1.07
2021-01-29,3714.2,231.96,1379.3,52.08,11978315.79,38.03,68961.75,583245.0,0.06,1.11
2021-02-01,3773.9,239.65,1373.4,53.42,11978315.79,38.03,49083.65,495575.0,0.07,1.09
2021-02-02,3826.3,239.51,1511.36,54.62,11978315.79,38.03,63059.11,495575.0,0.07,1.12
2021-02-03,3830.2,243.0,1664.34,55.54,11978315.79,38.03,60013.52,495575.0,0.04,1.15
2021-02-04,3871.7,242.01,1594.0,56.07,11978315.79,38.03,65618.52,495575.0,0.04,1.15
2021-02-05,3886.8,242.2,1719.2,56.7,11978315.79,38.03,65946.61,495575.0,0.03,1.19
2021-02-08,3915.6,242.47,1750.18,57.83,11978315.79,38.03,82583.03,495575.0,0.05,1.19
2021-02-09,3911.2,243.77,1770.63,58.25,11978315.79,38.03,86520.67,495575.0,0.04,1.18
2021-02-10,3909.9,242.82,1742.09,58.57,11978315.79,38.03,76238.8,495575.0,0.05,1.15
2021-02-11,3916.4,244.49,1786.35,58.14,11978315.79,38.03,94298.23,495575.0,0.05,1.16
2021-02-12,3934.8,244.99,1841.02,59.38,11978315.79,38.03,124603.53,495575.0,0.04,1.2
2021-02-16,3932.6,243.7,1781.69,60.08,11978315.79,38.03,80666.22,495575.0,0.04,1.3
2021-02-17,3931.3,244.2,1847.95,61.16,11978315.79,38.03,62501.45,495575.0,0.04,1.29
2021-02-18,3914.0,243.79,1934.16,60.53,11978315.79,38.03,74887.65,495575.0,0.03,1.29
2021-02-19,3906.7,240.97,1955.59,59.26,11978315.79,38.03,66774.17,495575.0,0.04,1.34
2021-02-22,3876.5,234.51,1777.28,61.7,11978315.79,38.03,49829.52,495575.0,0.03,1.37
2021-02-23,3881.4,233.27,1578.11,61.43,11978315.79,38.03,64765.85,495575.0,0.04,1.37
2021-02-24,3925.4,234.55,1623.71,63.0,11978315.79,38.03,50128.24,495575.0,0.03,1.38
2021-02-25,3829.3,228.99,1476.15,63.22,11978315.79,38.03,56672.88,495575.0,0.04,1.54
2021-02-26,3811.2,232.38,1445.44,61.23,11978315.79,38.03,69870.97,495575.0,0.04,1.44
2021-03-01,3901.8,236.94,1570.03,60.42,11978315.79,38.03,55144.98,593096.0,0.05,1.45
2021-03-02,3870.3,233.87,1488.62,59.57,11978315.79,38.03,62232.29,593096.0,0.04,1.42
2021-03-03,3819.7,227.56,1571.05,61.1,11978315.79,38.03,60741.07,593096.0,0.05,1.47
2021-03-04,3768.5,226.73,1538.61,63.62,11978315.79,38.03,60114.35,593096.0,0.04,1.54
